reception_ts,container_id,sample_id,sender_ts,latency(ms)
1505938605705,pub-t1-isisws-100,5406,1505938605704,1
1505938605741,pub-t1-isisws-100,5407,1505938605740,1
1505938605749,pub-t1-isisws-100,5408,1505938605748,1
1505938605754,pub-t1-isisws-100,5409,1505938605753,1
1505938605774,pub-t1-isisws-100,5410,1505938605773,1
1505938605783,pub-t1-isisws-100,5411,1505938605782,1
1505938605787,pub-t1-isisws-100,5412,1505938605786,1
1505938605816,pub-t1-isisws-100,5413,1505938605816,0
1505938605818,pub-t1-isisws-100,5414,1505938605818,0
1505938605824,pub-t1-isisws-100,5415,1505938605823,1
1505938605824,pub-t1-isisws-100,5416,1505938605823,1
1505938605830,pub-t1-isisws-100,5417,1505938605829,1
1505938605843,pub-t1-isisws-100,5418,1505938605842,1
1505938605843,pub-t1-isisws-100,5419,1505938605842,1
1505938605848,pub-t1-isisws-100,5420,1505938605847,1
1505938605862,pub-t1-isisws-100,5421,1505938605861,1
1505938605879,pub-t1-isisws-100,5422,1505938605878,1
1505938605882,pub-t1-isisws-100,5423,1505938605881,1
1505938605888,pub-t1-isisws-100,5424,1505938605887,1
1505938605917,pub-t1-isisws-100,5425,1505938605916,1
1505938605917,pub-t1-isisws-100,5426,1505938605916,1
1505938605919,pub-t1-isisws-100,5427,1505938605918,1
1505938605923,pub-t1-isisws-100,5428,1505938605922,1
1505938605935,pub-t1-isisws-100,5429,1505938605934,1
1505938605948,pub-t1-isisws-100,5430,1505938605947,1
1505938605955,pub-t1-isisws-100,5431,1505938605954,1
1505938605968,pub-t1-isisws-100,5432,1505938605967,1
1505938605968,pub-t1-isisws-100,5433,1505938605967,1
1505938605968,pub-t1-isisws-100,5434,1505938605967,1
1505938605999,pub-t1-isisws-100,5435,1505938605998,1
1505938605999,pub-t1-isisws-100,5436,1505938605998,1
1505938606002,pub-t1-isisws-100,5437,1505938606001,1
1505938606013,pub-t1-isisws-100,5438,1505938606012,1
1505938606015,pub-t1-isisws-100,5439,1505938606014,1
1505938606016,pub-t1-isisws-100,5440,1505938606015,1
1505938606016,pub-t1-isisws-100,5441,1505938606015,1
1505938606016,pub-t1-isisws-100,5442,1505938606015,1
1505938606019,pub-t1-isisws-100,5443,1505938606018,1
1505938606036,pub-t1-isisws-100,5444,1505938606035,1
1505938606052,pub-t1-isisws-100,5445,1505938606051,1
1505938606065,pub-t1-isisws-100,5446,1505938606064,1
1505938606083,pub-t1-isisws-100,5447,1505938606082,1
1505938606087,pub-t1-isisws-100,5448,1505938606086,1
1505938606112,pub-t1-isisws-100,5449,1505938606111,1
1505938606122,pub-t1-isisws-100,5450,1505938606121,1
1505938606123,pub-t1-isisws-100,5451,1505938606122,1
1505938606125,pub-t1-isisws-100,5452,1505938606124,1
1505938606140,pub-t1-isisws-100,5453,1505938606139,1
1505938606143,pub-t1-isisws-100,5454,1505938606142,1
1505938606160,pub-t1-isisws-100,5455,1505938606159,1
1505938606164,pub-t1-isisws-100,5456,1505938606163,1
1505938606167,pub-t1-isisws-100,5457,1505938606166,1
1505938606173,pub-t1-isisws-100,5458,1505938606172,1
1505938606175,pub-t1-isisws-100,5459,1505938606174,1
1505938606175,pub-t1-isisws-100,5460,1505938606174,1
1505938606182,pub-t1-isisws-100,5461,1505938606181,1
1505938606186,pub-t1-isisws-100,5462,1505938606185,1
1505938606196,pub-t1-isisws-100,5463,1505938606195,1
1505938606204,pub-t1-isisws-100,5464,1505938606203,1
1505938606205,pub-t1-isisws-100,5465,1505938606204,1
1505938606214,pub-t1-isisws-100,5466,1505938606212,2
1505938606216,pub-t1-isisws-100,5467,1505938606215,1
1505938606221,pub-t1-isisws-100,5468,1505938606220,1
1505938606239,pub-t1-isisws-100,5469,1505938606238,1
1505938606255,pub-t1-isisws-100,5470,1505938606254,1
1505938606263,pub-t1-isisws-100,5471,1505938606262,1
1505938606265,pub-t1-isisws-100,5472,1505938606264,1
1505938606299,pub-t1-isisws-100,5473,1505938606298,1
1505938606308,pub-t1-isisws-100,5474,1505938606307,1
1505938606308,pub-t1-isisws-100,5475,1505938606307,1
1505938606327,pub-t1-isisws-100,5476,1505938606326,1
1505938606334,pub-t1-isisws-100,5477,1505938606333,1
1505938606334,pub-t1-isisws-100,5478,1505938606333,1
1505938606366,pub-t1-isisws-100,5479,1505938606365,1
1505938606393,pub-t1-isisws-100,5480,1505938606392,1
1505938606396,pub-t1-isisws-100,5481,1505938606395,1
1505938606399,pub-t1-isisws-100,5482,1505938606398,1
1505938606405,pub-t1-isisws-100,5483,1505938606404,1
1505938606425,pub-t1-isisws-100,5484,1505938606424,1
1505938606425,pub-t1-isisws-100,5485,1505938606424,1
1505938606430,pub-t1-isisws-100,5486,1505938606429,1
1505938606435,pub-t1-isisws-100,5487,1505938606434,1
1505938606435,pub-t1-isisws-100,5488,1505938606434,1
1505938606458,pub-t1-isisws-100,5489,1505938606457,1
1505938606460,pub-t1-isisws-100,5490,1505938606459,1
1505938606462,pub-t1-isisws-100,5491,1505938606461,1
1505938606462,pub-t1-isisws-100,5492,1505938606461,1
1505938606462,pub-t1-isisws-100,5493,1505938606461,1
1505938606466,pub-t1-isisws-100,5494,1505938606465,1
1505938606470,pub-t1-isisws-100,5495,1505938606469,1
1505938606475,pub-t1-isisws-100,5496,1505938606474,1
1505938606475,pub-t1-isisws-100,5497,1505938606474,1
1505938606478,pub-t1-isisws-100,5498,1505938606477,1
1505938606502,pub-t1-isisws-100,5499,1505938606501,1
1505938606512,pub-t1-isisws-100,5500,1505938606511,1
1505938606537,pub-t1-isisws-100,5501,1505938606536,1
1505938606550,pub-t1-isisws-100,5502,1505938606549,1
1505938606558,pub-t1-isisws-100,5503,1505938606557,1
1505938606580,pub-t1-isisws-100,5504,1505938606579,1
1505938606581,pub-t1-isisws-100,5505,1505938606580,1
1505938606590,pub-t1-isisws-100,5506,1505938606589,1
1505938606615,pub-t1-isisws-100,5507,1505938606614,1
1505938606620,pub-t1-isisws-100,5508,1505938606619,1
1505938606641,pub-t1-isisws-100,5509,1505938606639,2
1505938606648,pub-t1-isisws-100,5510,1505938606647,1
1505938606650,pub-t1-isisws-100,5511,1505938606649,1
1505938606654,pub-t1-isisws-100,5512,1505938606653,1
1505938606688,pub-t1-isisws-100,5513,1505938606687,1
1505938606689,pub-t1-isisws-100,5514,1505938606688,1
1505938606701,pub-t1-isisws-100,5515,1505938606700,1
1505938606729,pub-t1-isisws-100,5516,1505938606728,1
1505938606729,pub-t1-isisws-100,5517,1505938606728,1
1505938606731,pub-t1-isisws-100,5518,1505938606730,1
1505938606734,pub-t1-isisws-100,5519,1505938606734,0
1505938606771,pub-t1-isisws-100,5520,1505938606770,1
1505938606780,pub-t1-isisws-100,5521,1505938606779,1
1505938606804,pub-t1-isisws-100,5522,1505938606803,1
1505938606806,pub-t1-isisws-100,5523,1505938606805,1
1505938606825,pub-t1-isisws-100,5524,1505938606824,1
1505938606833,pub-t1-isisws-100,5525,1505938606832,1
1505938606833,pub-t1-isisws-100,5526,1505938606832,1
1505938606845,pub-t1-isisws-100,5527,1505938606844,1
1505938606851,pub-t1-isisws-100,5528,1505938606850,1
1505938606859,pub-t1-isisws-100,5529,1505938606859,0
1505938606898,pub-t1-isisws-100,5530,1505938606898,0
1505938606901,pub-t1-isisws-100,5531,1505938606901,0
1505938606934,pub-t1-isisws-100,5532,1505938606933,1
1505938606980,pub-t1-isisws-100,5533,1505938606979,1
1505938606984,pub-t1-isisws-100,5534,1505938606983,1
1505938606992,pub-t1-isisws-100,5535,1505938606991,1
1505938607002,pub-t1-isisws-100,5536,1505938607001,1
1505938607014,pub-t1-isisws-100,5537,1505938607013,1
1505938607015,pub-t1-isisws-100,5538,1505938607015,0
1505938607025,pub-t1-isisws-100,5539,1505938607025,0
1505938607040,pub-t1-isisws-100,5540,1505938607039,1
1505938607040,pub-t1-isisws-100,5541,1505938607039,1
1505938607059,pub-t1-isisws-100,5542,1505938607058,1
1505938607062,pub-t1-isisws-100,5543,1505938607061,1
1505938607070,pub-t1-isisws-100,5544,1505938607069,1
1505938607086,pub-t1-isisws-100,5545,1505938607085,1
1505938607086,pub-t1-isisws-100,5546,1505938607085,1
1505938607108,pub-t1-isisws-100,5547,1505938607107,1
1505938607136,pub-t1-isisws-100,5548,1505938607135,1
1505938607156,pub-t1-isisws-100,5549,1505938607155,1
1505938607164,pub-t1-isisws-100,5550,1505938607164,0
1505938607166,pub-t1-isisws-100,5551,1505938607166,0
1505938607169,pub-t1-isisws-100,5552,1505938607169,0
1505938607178,pub-t1-isisws-100,5553,1505938607177,1
1505938607205,pub-t1-isisws-100,5554,1505938607205,0
1505938607210,pub-t1-isisws-100,5555,1505938607209,1
1505938607223,pub-t1-isisws-100,5556,1505938607222,1
1505938607246,pub-t1-isisws-100,5557,1505938607245,1
1505938607251,pub-t1-isisws-100,5558,1505938607250,1
1505938607254,pub-t1-isisws-100,5559,1505938607253,1
1505938607263,pub-t1-isisws-100,5560,1505938607262,1
1505938607273,pub-t1-isisws-100,5561,1505938607272,1
1505938607278,pub-t1-isisws-100,5562,1505938607277,1
1505938607287,pub-t1-isisws-100,5563,1505938607286,1
1505938607291,pub-t1-isisws-100,5564,1505938607290,1
1505938607302,pub-t1-isisws-100,5565,1505938607301,1
1505938607320,pub-t1-isisws-100,5566,1505938607319,1
1505938607335,pub-t1-isisws-100,5567,1505938607334,1
1505938607344,pub-t1-isisws-100,5568,1505938607343,1
1505938607356,pub-t1-isisws-100,5569,1505938607356,0
1505938607356,pub-t1-isisws-100,5570,1505938607356,0
1505938607365,pub-t1-isisws-100,5571,1505938607365,0
1505938607374,pub-t1-isisws-100,5572,1505938607374,0
1505938607389,pub-t1-isisws-100,5573,1505938607388,1
1505938607431,pub-t1-isisws-100,5574,1505938607430,1
1505938607431,pub-t1-isisws-100,5575,1505938607430,1
1505938607457,pub-t1-isisws-100,5576,1505938607456,1
1505938607459,pub-t1-isisws-100,5577,1505938607458,1
1505938607459,pub-t1-isisws-100,5578,1505938607458,1
1505938607470,pub-t1-isisws-100,5579,1505938607469,1
1505938607471,pub-t1-isisws-100,5580,1505938607470,1
1505938607474,pub-t1-isisws-100,5581,1505938607474,0
1505938607479,pub-t1-isisws-100,5582,1505938607478,1
1505938607502,pub-t1-isisws-100,5583,1505938607502,0
1505938607502,pub-t1-isisws-100,5584,1505938607502,0
1505938607516,pub-t1-isisws-100,5585,1505938607515,1
1505938607519,pub-t1-isisws-100,5586,1505938607518,1
1505938607519,pub-t1-isisws-100,5587,1505938607518,1
1505938607526,pub-t1-isisws-100,5588,1505938607525,1
1505938607531,pub-t1-isisws-100,5589,1505938607530,1
1505938607533,pub-t1-isisws-100,5590,1505938607532,1
1505938607537,pub-t1-isisws-100,5591,1505938607536,1
1505938607553,pub-t1-isisws-100,5592,1505938607553,0
1505938607555,pub-t1-isisws-100,5593,1505938607554,1
1505938607563,pub-t1-isisws-100,5594,1505938607562,1
1505938607564,pub-t1-isisws-100,5595,1505938607563,1
1505938607564,pub-t1-isisws-100,5596,1505938607563,1
1505938607584,pub-t1-isisws-100,5597,1505938607583,1
1505938607590,pub-t1-isisws-100,5598,1505938607589,1
1505938607600,pub-t1-isisws-100,5599,1505938607599,1
1505938607603,pub-t1-isisws-100,5600,1505938607602,1
1505938607619,pub-t1-isisws-100,5601,1505938607618,1
1505938607620,pub-t1-isisws-100,5602,1505938607620,0
1505938607622,pub-t1-isisws-100,5603,1505938607621,1
1505938607624,pub-t1-isisws-100,5604,1505938607623,1
1505938607626,pub-t1-isisws-100,5605,1505938607625,1
1505938607627,pub-t1-isisws-100,5606,1505938607626,1
1505938607628,pub-t1-isisws-100,5607,1505938607627,1
1505938607632,pub-t1-isisws-100,5608,1505938607631,1
1505938607634,pub-t1-isisws-100,5609,1505938607633,1
1505938607656,pub-t1-isisws-100,5610,1505938607655,1
1505938607662,pub-t1-isisws-100,5611,1505938607660,2
1505938607690,pub-t1-isisws-100,5612,1505938607689,1
1505938607698,pub-t1-isisws-100,5613,1505938607697,1
1505938607699,pub-t1-isisws-100,5614,1505938607698,1
1505938607711,pub-t1-isisws-100,5615,1505938607710,1
1505938607718,pub-t1-isisws-100,5616,1505938607717,1
1505938607727,pub-t1-isisws-100,5617,1505938607726,1
1505938607727,pub-t1-isisws-100,5618,1505938607726,1
1505938607729,pub-t1-isisws-100,5619,1505938607728,1
1505938607731,pub-t1-isisws-100,5620,1505938607730,1
1505938607751,pub-t1-isisws-100,5621,1505938607749,2
1505938607761,pub-t1-isisws-100,5622,1505938607760,1
1505938607796,pub-t1-isisws-100,5623,1505938607795,1
1505938607806,pub-t1-isisws-100,5624,1505938607805,1
1505938607806,pub-t1-isisws-100,5625,1505938607805,1
1505938607817,pub-t1-isisws-100,5626,1505938607816,1
1505938607821,pub-t1-isisws-100,5627,1505938607820,1
1505938607837,pub-t1-isisws-100,5628,1505938607836,1
1505938607840,pub-t1-isisws-100,5629,1505938607839,1
1505938607843,pub-t1-isisws-100,5630,1505938607842,1
1505938607847,pub-t1-isisws-100,5631,1505938607846,1
1505938607850,pub-t1-isisws-100,5632,1505938607849,1
1505938607850,pub-t1-isisws-100,5633,1505938607849,1
1505938607859,pub-t1-isisws-100,5634,1505938607858,1
1505938607861,pub-t1-isisws-100,5635,1505938607860,1
1505938607863,pub-t1-isisws-100,5636,1505938607862,1
1505938607880,pub-t1-isisws-100,5637,1505938607879,1
1505938607899,pub-t1-isisws-100,5638,1505938607898,1
1505938607901,pub-t1-isisws-100,5639,1505938607900,1
1505938607903,pub-t1-isisws-100,5640,1505938607902,1
1505938607918,pub-t1-isisws-100,5641,1505938607917,1
1505938607921,pub-t1-isisws-100,5642,1505938607921,0
1505938607934,pub-t1-isisws-100,5643,1505938607933,1
1505938607937,pub-t1-isisws-100,5644,1505938607937,0
1505938607942,pub-t1-isisws-100,5645,1505938607941,1
1505938607957,pub-t1-isisws-100,5646,1505938607956,1
1505938607968,pub-t1-isisws-100,5647,1505938607967,1
1505938607972,pub-t1-isisws-100,5648,1505938607971,1
1505938608001,pub-t1-isisws-100,5649,1505938608000,1
1505938608003,pub-t1-isisws-100,5650,1505938608002,1
1505938608019,pub-t1-isisws-100,5651,1505938608018,1
1505938608029,pub-t1-isisws-100,5652,1505938608029,0
1505938608061,pub-t1-isisws-100,5653,1505938608060,1
1505938608074,pub-t1-isisws-100,5654,1505938608073,1
1505938608077,pub-t1-isisws-100,5655,1505938608076,1
1505938608089,pub-t1-isisws-100,5656,1505938608088,1
1505938608094,pub-t1-isisws-100,5657,1505938608093,1
1505938608104,pub-t1-isisws-100,5658,1505938608103,1
1505938608109,pub-t1-isisws-100,5659,1505938608108,1
1505938608111,pub-t1-isisws-100,5660,1505938608110,1
1505938608112,pub-t1-isisws-100,5661,1505938608112,0
1505938608118,pub-t1-isisws-100,5662,1505938608117,1
1505938608141,pub-t1-isisws-100,5663,1505938608140,1
1505938608144,pub-t1-isisws-100,5664,1505938608143,1
1505938608147,pub-t1-isisws-100,5665,1505938608146,1
1505938608188,pub-t1-isisws-100,5666,1505938608187,1
1505938608194,pub-t1-isisws-100,5667,1505938608193,1
1505938608196,pub-t1-isisws-100,5668,1505938608195,1
1505938608208,pub-t1-isisws-100,5669,1505938608207,1
1505938608209,pub-t1-isisws-100,5670,1505938608207,2
1505938608231,pub-t1-isisws-100,5671,1505938608230,1
1505938608235,pub-t1-isisws-100,5672,1505938608234,1
1505938608250,pub-t1-isisws-100,5673,1505938608249,1
1505938608273,pub-t1-isisws-100,5674,1505938608272,1
1505938608276,pub-t1-isisws-100,5675,1505938608275,1
1505938608294,pub-t1-isisws-100,5676,1505938608293,1
1505938608308,pub-t1-isisws-100,5677,1505938608307,1
1505938608313,pub-t1-isisws-100,5678,1505938608312,1
1505938608329,pub-t1-isisws-100,5679,1505938608328,1
1505938608330,pub-t1-isisws-100,5680,1505938608330,0
1505938608331,pub-t1-isisws-100,5681,1505938608330,1
1505938608332,pub-t1-isisws-100,5682,1505938608331,1
1505938608335,pub-t1-isisws-100,5683,1505938608334,1
1505938608339,pub-t1-isisws-100,5684,1505938608338,1
1505938608352,pub-t1-isisws-100,5685,1505938608351,1
1505938608357,pub-t1-isisws-100,5686,1505938608356,1
1505938608366,pub-t1-isisws-100,5687,1505938608365,1
1505938608374,pub-t1-isisws-100,5688,1505938608373,1
1505938608381,pub-t1-isisws-100,5689,1505938608379,2
1505938608386,pub-t1-isisws-100,5690,1505938608386,0
1505938608394,pub-t1-isisws-100,5691,1505938608393,1
1505938608400,pub-t1-isisws-100,5692,1505938608399,1
1505938608404,pub-t1-isisws-100,5693,1505938608403,1
1505938608404,pub-t1-isisws-100,5694,1505938608403,1
1505938608405,pub-t1-isisws-100,5695,1505938608404,1
1505938608434,pub-t1-isisws-100,5696,1505938608433,1
1505938608454,pub-t1-isisws-100,5697,1505938608453,1
1505938608458,pub-t1-isisws-100,5698,1505938608457,1
1505938608480,pub-t1-isisws-100,5699,1505938608479,1
1505938608480,pub-t1-isisws-100,5700,1505938608479,1
1505938608501,pub-t1-isisws-100,5701,1505938608500,1
1505938608504,pub-t1-isisws-100,5702,1505938608504,0
1505938608529,pub-t1-isisws-100,5703,1505938608528,1
1505938608534,pub-t1-isisws-100,5704,1505938608533,1
1505938608548,pub-t1-isisws-100,5705,1505938608547,1
1505938608550,pub-t1-isisws-100,5706,1505938608549,1
1505938608552,pub-t1-isisws-100,5707,1505938608551,1
1505938608590,pub-t1-isisws-100,5708,1505938608589,1
1505938608608,pub-t1-isisws-100,5709,1505938608607,1
1505938608619,pub-t1-isisws-100,5710,1505938608618,1
1505938608629,pub-t1-isisws-100,5711,1505938608628,1
1505938608640,pub-t1-isisws-100,5712,1505938608639,1
1505938608657,pub-t1-isisws-100,5713,1505938608656,1
1505938608657,pub-t1-isisws-100,5714,1505938608656,1
1505938608657,pub-t1-isisws-100,5715,1505938608656,1
1505938608695,pub-t1-isisws-100,5716,1505938608694,1
1505938608705,pub-t1-isisws-100,5717,1505938608704,1
1505938608721,pub-t1-isisws-100,5718,1505938608720,1
1505938608738,pub-t1-isisws-100,5719,1505938608737,1
1505938608738,pub-t1-isisws-100,5720,1505938608737,1
1505938608786,pub-t1-isisws-100,5721,1505938608785,1
1505938608792,pub-t1-isisws-100,5722,1505938608791,1
1505938608797,pub-t1-isisws-100,5723,1505938608796,1
1505938608798,pub-t1-isisws-100,5724,1505938608797,1
1505938608809,pub-t1-isisws-100,5725,1505938608808,1
1505938608820,pub-t1-isisws-100,5726,1505938608819,1
1505938608823,pub-t1-isisws-100,5727,1505938608822,1
1505938608837,pub-t1-isisws-100,5728,1505938608836,1
1505938608867,pub-t1-isisws-100,5729,1505938608866,1
1505938608869,pub-t1-isisws-100,5730,1505938608868,1
1505938608876,pub-t1-isisws-100,5731,1505938608875,1
1505938608898,pub-t1-isisws-100,5732,1505938608897,1
1505938608899,pub-t1-isisws-100,5733,1505938608899,0
1505938608900,pub-t1-isisws-100,5734,1505938608900,0
1505938608904,pub-t1-isisws-100,5735,1505938608904,0
1505938608907,pub-t1-isisws-100,5736,1505938608906,1
1505938608907,pub-t1-isisws-100,5737,1505938608906,1
1505938608935,pub-t1-isisws-100,5738,1505938608934,1
1505938608943,pub-t1-isisws-100,5739,1505938608942,1
1505938608944,pub-t1-isisws-100,5740,1505938608943,1
1505938608946,pub-t1-isisws-100,5741,1505938608945,1
1505938608949,pub-t1-isisws-100,5742,1505938608948,1
1505938608963,pub-t1-isisws-100,5743,1505938608962,1
1505938608972,pub-t1-isisws-100,5744,1505938608971,1
1505938608991,pub-t1-isisws-100,5745,1505938608990,1
1505938608993,pub-t1-isisws-100,5746,1505938608992,1
1505938608993,pub-t1-isisws-100,5747,1505938608992,1
1505938609046,pub-t1-isisws-100,5748,1505938609045,1
1505938609050,pub-t1-isisws-100,5749,1505938609049,1
1505938609053,pub-t1-isisws-100,5750,1505938609052,1
1505938609054,pub-t1-isisws-100,5751,1505938609053,1
1505938609061,pub-t1-isisws-100,5752,1505938609060,1
1505938609066,pub-t1-isisws-100,5753,1505938609065,1
1505938609069,pub-t1-isisws-100,5754,1505938609068,1
1505938609084,pub-t1-isisws-100,5755,1505938609083,1
1505938609085,pub-t1-isisws-100,5756,1505938609084,1
1505938609089,pub-t1-isisws-100,5757,1505938609088,1
1505938609091,pub-t1-isisws-100,5758,1505938609090,1
1505938609092,pub-t1-isisws-100,5759,1505938609091,1
1505938609095,pub-t1-isisws-100,5760,1505938609094,1
1505938609108,pub-t1-isisws-100,5761,1505938609107,1
1505938609120,pub-t1-isisws-100,5762,1505938609118,2
1505938609153,pub-t1-isisws-100,5763,1505938609152,1
1505938609180,pub-t1-isisws-100,5764,1505938609179,1
1505938609204,pub-t1-isisws-100,5765,1505938609203,1
1505938609207,pub-t1-isisws-100,5766,1505938609206,1
1505938609210,pub-t1-isisws-100,5767,1505938609209,1
1505938609224,pub-t1-isisws-100,5768,1505938609223,1
1505938609226,pub-t1-isisws-100,5769,1505938609225,1
1505938609231,pub-t1-isisws-100,5770,1505938609230,1
1505938609244,pub-t1-isisws-100,5771,1505938609243,1
1505938609256,pub-t1-isisws-100,5772,1505938609255,1
1505938609270,pub-t1-isisws-100,5773,1505938609269,1
1505938609281,pub-t1-isisws-100,5774,1505938609280,1
1505938609283,pub-t1-isisws-100,5775,1505938609282,1
1505938609306,pub-t1-isisws-100,5776,1505938609305,1
1505938609323,pub-t1-isisws-100,5777,1505938609322,1
1505938609333,pub-t1-isisws-100,5778,1505938609332,1
1505938609364,pub-t1-isisws-100,5779,1505938609363,1
1505938609390,pub-t1-isisws-100,5780,1505938609389,1
1505938609394,pub-t1-isisws-100,5781,1505938609393,1
1505938609400,pub-t1-isisws-100,5782,1505938609399,1
1505938609400,pub-t1-isisws-100,5783,1505938609399,1
1505938609407,pub-t1-isisws-100,5784,1505938609406,1
1505938609408,pub-t1-isisws-100,5785,1505938609407,1
1505938609409,pub-t1-isisws-100,5786,1505938609408,1
1505938609414,pub-t1-isisws-100,5787,1505938609413,1
1505938609418,pub-t1-isisws-100,5788,1505938609417,1
1505938609428,pub-t1-isisws-100,5789,1505938609428,0
1505938609443,pub-t1-isisws-100,5790,1505938609442,1
1505938609453,pub-t1-isisws-100,5791,1505938609452,1
1505938609457,pub-t1-isisws-100,5792,1505938609456,1
1505938609470,pub-t1-isisws-100,5793,1505938609469,1
1505938609483,pub-t1-isisws-100,5794,1505938609482,1
1505938609483,pub-t1-isisws-100,5795,1505938609482,1
1505938609484,pub-t1-isisws-100,5796,1505938609483,1
1505938609493,pub-t1-isisws-100,5797,1505938609492,1
1505938609498,pub-t1-isisws-100,5798,1505938609497,1
1505938609503,pub-t1-isisws-100,5799,1505938609503,0
1505938609503,pub-t1-isisws-100,5800,1505938609503,0
1505938609523,pub-t1-isisws-100,5801,1505938609522,1
1505938609524,pub-t1-isisws-100,5802,1505938609523,1
1505938609535,pub-t1-isisws-100,5803,1505938609534,1
1505938609577,pub-t1-isisws-100,5804,1505938609576,1
1505938609580,pub-t1-isisws-100,5805,1505938609579,1
1505938609580,pub-t1-isisws-100,5806,1505938609579,1
1505938609584,pub-t1-isisws-100,5807,1505938609583,1
1505938609586,pub-t1-isisws-100,5808,1505938609585,1
1505938609617,pub-t1-isisws-100,5809,1505938609616,1
1505938609628,pub-t1-isisws-100,5810,1505938609628,0
1505938609632,pub-t1-isisws-100,5811,1505938609631,1
1505938609659,pub-t1-isisws-100,5812,1505938609658,1
1505938609661,pub-t1-isisws-100,5813,1505938609660,1
1505938609662,pub-t1-isisws-100,5814,1505938609661,1
1505938609667,pub-t1-isisws-100,5815,1505938609666,1
1505938609685,pub-t1-isisws-100,5816,1505938609684,1
1505938609690,pub-t1-isisws-100,5817,1505938609689,1
1505938609701,pub-t1-isisws-100,5818,1505938609701,0
1505938609706,pub-t1-isisws-100,5819,1505938609705,1
1505938609710,pub-t1-isisws-100,5820,1505938609709,1
1505938609712,pub-t1-isisws-100,5821,1505938609711,1
1505938609718,pub-t1-isisws-100,5822,1505938609717,1
1505938609721,pub-t1-isisws-100,5823,1505938609720,1
1505938609722,pub-t1-isisws-100,5824,1505938609721,1
1505938609724,pub-t1-isisws-100,5825,1505938609723,1
1505938609742,pub-t1-isisws-100,5826,1505938609740,2
1505938609747,pub-t1-isisws-100,5827,1505938609746,1
1505938609752,pub-t1-isisws-100,5828,1505938609751,1
1505938609771,pub-t1-isisws-100,5829,1505938609770,1
1505938609776,pub-t1-isisws-100,5830,1505938609775,1
1505938609780,pub-t1-isisws-100,5831,1505938609779,1
1505938609788,pub-t1-isisws-100,5832,1505938609787,1
1505938609796,pub-t1-isisws-100,5833,1505938609795,1
1505938609802,pub-t1-isisws-100,5834,1505938609801,1
1505938609806,pub-t1-isisws-100,5835,1505938609805,1
1505938609839,pub-t1-isisws-100,5836,1505938609838,1
1505938609841,pub-t1-isisws-100,5837,1505938609840,1
1505938609847,pub-t1-isisws-100,5838,1505938609846,1
1505938609858,pub-t1-isisws-100,5839,1505938609857,1
1505938609868,pub-t1-isisws-100,5840,1505938609867,1
1505938609869,pub-t1-isisws-100,5841,1505938609868,1
1505938609887,pub-t1-isisws-100,5842,1505938609886,1
1505938609900,pub-t1-isisws-100,5843,1505938609899,1
1505938609952,pub-t1-isisws-100,5844,1505938609950,2
1505938609987,pub-t1-isisws-100,5845,1505938609986,1
1505938609988,pub-t1-isisws-100,5846,1505938609987,1
1505938609988,pub-t1-isisws-100,5847,1505938609987,1
1505938609995,pub-t1-isisws-100,5848,1505938609994,1
1505938610008,pub-t1-isisws-100,5849,1505938610007,1
1505938610021,pub-t1-isisws-100,5850,1505938610020,1
1505938610021,pub-t1-isisws-100,5851,1505938610020,1
1505938610037,pub-t1-isisws-100,5852,1505938610036,1
1505938610069,pub-t1-isisws-100,5853,1505938610068,1
1505938610074,pub-t1-isisws-100,5854,1505938610073,1
1505938610074,pub-t1-isisws-100,5855,1505938610073,1
1505938610087,pub-t1-isisws-100,5856,1505938610087,0
1505938610105,pub-t1-isisws-100,5857,1505938610104,1
1505938610114,pub-t1-isisws-100,5858,1505938610113,1
1505938610115,pub-t1-isisws-100,5859,1505938610114,1
1505938610133,pub-t1-isisws-100,5860,1505938610132,1
1505938610139,pub-t1-isisws-100,5861,1505938610138,1
1505938610140,pub-t1-isisws-100,5862,1505938610139,1
1505938610165,pub-t1-isisws-100,5863,1505938610164,1
1505938610172,pub-t1-isisws-100,5864,1505938610172,0
1505938610191,pub-t1-isisws-100,5865,1505938610190,1
1505938610193,pub-t1-isisws-100,5866,1505938610192,1
1505938610196,pub-t1-isisws-100,5867,1505938610195,1
1505938610220,pub-t1-isisws-100,5868,1505938610219,1
1505938610258,pub-t1-isisws-100,5869,1505938610257,1
1505938610265,pub-t1-isisws-100,5870,1505938610264,1
1505938610267,pub-t1-isisws-100,5871,1505938610266,1
1505938610276,pub-t1-isisws-100,5872,1505938610274,2
1505938610286,pub-t1-isisws-100,5873,1505938610285,1
1505938610288,pub-t1-isisws-100,5874,1505938610287,1
1505938610290,pub-t1-isisws-100,5875,1505938610289,1
1505938610306,pub-t1-isisws-100,5876,1505938610305,1
1505938610312,pub-t1-isisws-100,5877,1505938610311,1
1505938610352,pub-t1-isisws-100,5878,1505938610351,1
1505938610357,pub-t1-isisws-100,5879,1505938610356,1
1505938610359,pub-t1-isisws-100,5880,1505938610358,1
1505938610390,pub-t1-isisws-100,5881,1505938610389,1
1505938610395,pub-t1-isisws-100,5882,1505938610395,0
1505938610399,pub-t1-isisws-100,5883,1505938610398,1
1505938610399,pub-t1-isisws-100,5884,1505938610398,1
1505938610434,pub-t1-isisws-100,5885,1505938610433,1
1505938610440,pub-t1-isisws-100,5886,1505938610439,1
